RGIId,Loibl_ELA,Loibl_THAR,Loibl_AAR,Loibl_AABR
RGI60-13.05763,3584.8571973653056,0.19914602308535,0.6819594255241634,2.2488233015212016
RGI60-13.05765,3373.245456333918,0.3138661584485597,0.4907672841597281,1.008990120116628
RGI60-13.05777,3746.6883269658856,0.2396103387494907,0.8254746507808836,4.931885482245799
RGI60-13.05811,4319.436674318398,0.3723313727724597,0.5807012077707743,1.4404780066849898
RGI60-13.05816,4241.650949973405,0.3740644142586548,0.626759416837317,1.8212483338777068
RGI60-13.05818,4284.491312619223,0.2345244325618932,0.6166801625117907,1.7168592726849456
RGI60-13.05819,4225.797352852693,0.4229942438824951,0.5050443797100305,1.0643806669104374
RGI60-13.05820,4290.117892721591,0.3127144581989832,0.6610524136270961,2.056682673866069
RGI60-13.05827,4176.92728757746,0.3349965008472313,0.7308169569079107,2.936473073491076
RGI60-13.05828,4107.367403667417,0.3627078509390106,0.6969117234121023,2.503249106065067
RGI60-13.05829,4262.246930351595,0.3328696999760212,0.7272032058023574,2.756721402262438
RGI60-13.05832,4147.809468748903,0.4289956426901589,0.6209352890258112,1.746383170010151
RGI60-13.05837,4049.577719081821,0.3496605681628121,0.6304251495649037,1.789235688622111
RGI60-13.05839,4129.178338977059,0.3879487785417088,0.64869014711278,1.9161647803593385
RGI60-13.05840,4041.5185773211447,0.3757978480990802,0.8174049532960929,4.750562002184486
RGI60-13.05844,4126.933464056675,0.2762698613548449,0.6051629148580443,1.5967399310596726
RGI60-13.05845,4170.30488558922,0.5252838197072548,0.4849275391814224,0.9887854089935532
RGI60-13.05857,4244.965559073487,0.3377358535239513,0.7234585568148032,2.710441765467399
RGI60-13.05859,4202.840420998339,0.3018002219063414,0.7919448214157201,4.0065982741668105
RGI60-13.05860,4286.035957529478,0.3672928067029983,0.725860427492247,2.80077185287617
RGI60-13.05862,4150.928609684347,0.3554937672904859,0.6343727440018595,1.8377657738884248
RGI60-13.05863,4169.444490365313,0.4558445565710103,0.6526995928208688,1.9503664075589475
RGI60-13.05875,4272.612295974007,0.5101701268944497,0.3881474666051552,0.6689690039143699
RGI60-13.05888,4308.98946397493,0.5097369532376882,0.714835088039569,2.638210233226099
RGI60-13.05892,4362.5810614527645,0.425364703150749,0.6852726182512036,2.369167898757217
RGI60-13.05897,4345.219975259076,0.3953699304446607,0.7235169018897735,2.8505712991420133
RGI60-13.05902,4405.338978800239,0.1979256834543644,0.8007645597619542,4.212585678209843
RGI60-13.05903,4395.458959820091,0.421209733737889,0.7662567848308183,3.519683474254744
RGI60-13.05910,4330.18265521237,0.3498188572411488,0.6521751170062426,1.9914519971998623
RGI60-13.05912,4383.216029006837,0.2283922925792688,0.7296482132950999,2.820709753966216
RGI60-13.05913,4444.688435239609,0.4602967561539904,0.7193466032934782,2.714978172587029
RGI60-13.05914,4392.563569919672,0.3277308988593228,0.7342276589717184,2.861342724378213
RGI60-13.05917,4428.215035290239,0.3865541827075048,0.6985153666452434,2.551426894686712
RGI60-13.05921,4238.805479450624,0.29715021022296,0.7284171327033716,2.7736316802844234
RGI60-13.05924,4285.096056723012,0.2173124419171495,0.740220719544671,3.0796783284572653
RGI60-13.05930,4186.506734366026,0.2135589429837264,0.634344141819045,1.8207261067824108
RGI60-13.05936,4358.968068496852,0.2356753026657978,0.7105613735459027,2.5543497909657664
RGI60-13.05937,4207.574604908477,0.3909812602917555,0.7450109036841092,3.1856470403870207
RGI60-13.05938,4232.204172784042,0.3077468032348324,0.7344002637994205,2.950895580873784
RGI60-13.05941,4306.216050858019,0.3073206390722911,0.6933820133461515,2.383662135896147
RGI60-13.05944,4346.736863117571,0.3768624420006826,0.7743542461433571,3.5917965484323817
RGI60-13.05945,4296.263486095779,0.3067430729506723,0.7814574197072008,3.743138739931359
RGI60-13.05947,4317.949926921934,0.3183961126643068,0.7149821979317096,2.617687830529845
RGI60-13.05948,4276.305975463463,0.4092724872866276,0.7101245656543843,2.6063381091371927
RGI60-13.05952,4226.588946865343,0.2812022487622875,0.7725687826526161,3.596432702163093
RGI60-13.05962,4169.52807463376,0.309321281670838,0.6737489882714149,2.1797294187682
RGI60-13.05963,4130.103868389871,0.3074814535692368,0.813151288089489,4.638213689088335
RGI60-13.05966,4285.465724637188,0.473699110886857,0.7130202238972209,2.695653262552367
RGI60-13.05967,4178.022763323929,0.4604177284500799,0.7598665539880297,3.380013357337538
RGI60-13.05971,4281.177498419396,0.3353927728568764,0.7047694422084444,2.590546437735357
RGI60-13.05975,4268.917435814434,0.2844780892038925,0.7459595434033006,3.0364551045239456
RGI60-13.05976,4254.747387025825,0.2952838864726415,0.6692741556000588,2.118028337836592
RGI60-13.05977,4239.88457019847,0.3826939686722236,0.6853703225104372,2.272460913215536
RGI60-13.05978,4192.938836382948,0.3290973451682859,0.7364386668955489,2.9987820614118355
RGI60-13.05979,4236.528893479102,0.2576840874883613,0.8251834034649547,4.976572937605051
RGI60-13.05982,4252.009232433679,0.4409913646724411,0.6450766451227138,1.9579598896641812
RGI60-13.05984,4210.53724655185,0.3951573691250083,0.6971943940215025,2.4592057985786013
RGI60-13.05986,4422.113454937035,0.5560617393729919,0.6317680178551375,1.8304767585461776
RGI60-13.05987,4322.127248926788,0.4235553466904462,0.5468318101609809,1.3064940025211638
RGI60-13.05993,4163.779887339355,0.3383940492494897,0.530135839699591,1.2279591595039898
RGI60-13.05997,4160.191519218546,0.2637808876099484,0.8061233933863174,4.514561150338939
RGI60-13.06008,4121.45494990898,0.2740598010045632,0.692651812894629,2.397081977907163
RGI60-13.06012,4166.539371249291,0.2291558504842062,0.7512888408419338,3.2374139208561017
RGI60-13.06016,4231.6061397533695,0.2051782539456168,0.8060251397887463,4.3986707928342526
RGI60-13.06017,4333.9799656953,0.4107224409355592,0.669021593909827,2.139788900382222
RGI60-13.06021,4182.766119471729,0.3559155985907732,0.6357826627372407,1.8543500034227087
RGI60-13.06022,4119.163013259712,0.250206853455828,0.8460204475377124,5.846378477356926
RGI60-13.06024,4162.770544098843,0.308241802505072,0.7442880261690783,3.0717499601345075
RGI60-13.06025,4134.88443716448,0.3245039638802136,0.6116803426171822,1.6847225493713758
RGI60-13.06027,4160.6152240021,0.2525237593094055,0.756849841665554,3.4260044964300542
RGI60-13.06028,4033.948002363684,0.1351434773530491,0.8889024059167125,8.682836174173199
RGI60-13.06047,4215.958420734318,0.3185026037547339,0.689247193914438,2.3904294853867905
RGI60-13.06052,4233.060811969444,0.3748372027474411,0.6587252416378413,2.0952245861430674
RGI60-13.06060,4211.459407657644,0.305564253776604,0.6743964192925603,2.2301558249498905
RGI60-13.06063,4251.248272293446,0.2473307278205826,0.6955312789044938,2.351156415728814
RGI60-13.06073,4367.264139933738,0.4485775668772926,0.7434147140423333,3.0021947070552715
RGI60-13.06077,4140.10320976322,0.4056797182660817,0.7150096442471471,2.620411108785325
RGI60-13.06098,4119.262881095133,0.4191807310345747,0.6935752166607898,2.377631639010633
RGI60-13.06100,4144.563105606297,0.4235186994926838,0.695313905319577,2.439841148522811
RGI60-13.06104,4210.336882835373,0.4163412893906543,0.6791581222936524,2.2071752004108864
RGI60-13.06111,4176.33487089363,0.3333349796524736,0.6021196943685115,1.5763593831442857
RGI60-13.06112,4225.796117784002,0.2477123038113872,0.7298508072843558,2.805939215776901
RGI60-13.06113,4254.56591000088,0.4875859629701987,0.5793996304332018,1.4463460261799146
RGI60-13.06123,4206.902255269509,0.5048182305160744,0.5717204839863119,1.402910874024605
RGI60-13.06136,4218.590901711632,0.3548727353845163,0.7240406377878236,2.7902114127724515
RGI60-13.06140,4262.508544476471,0.4263965630118614,0.5810922924068032,1.484662978278039
RGI60-13.06145,4184.144438667768,0.2957204661662486,0.7134775629081458,2.707019995977072
RGI60-13.06146,4200.406010013691,0.2338681009394739,0.8081354467836114,4.484258308260579
RGI60-13.06155,4281.866345337856,0.275539764128931,0.7473606651086525,3.0486415895144603
RGI60-13.06157,4184.631716524763,0.3617662694787169,0.7448225709458387,3.1466841293288232
RGI60-13.06162,4182.7652281435,0.4750011120339885,0.5523764144639498,1.321562268827772
RGI60-13.06169,4059.5624403236056,0.2756659626474923,0.7732284020450365,3.5640379464108856
RGI60-13.06170,4243.441907749925,0.6207675364008122,0.5242428069358651,1.1625693443009135
RGI60-13.06186,4334.978634936696,0.4206855011565477,0.6885590337987865,2.3735164292628483
RGI60-13.06188,4235.459258517711,0.344732070627567,0.7123152536140508,2.636261877243065
RGI60-13.06199,4231.391497560242,0.4189213043766234,0.6447639541591937,1.990952310788383
RGI60-13.06205,4212.189523126623,0.3614434773205924,0.7399188769790815,3.037893771270286
RGI60-13.06206,4293.89389812279,0.2479145187015374,0.788357254493995,3.966702035841018
RGI60-13.06207,4310.020470588938,0.2867538775488288,0.7866196881863985,3.921717172934077
RGI60-13.06208,4283.279469227555,0.4382288284562642,0.6227817354373544,1.7886161392910784
RGI60-13.06209,4258.703978479576,0.3163882828797251,0.5740843457865071,1.4160371823639002
RGI60-13.06211,4168.546218691188,0.242422726240404,0.6857491451625435,2.332649337995071
RGI60-13.06212,4230.730207791184,0.3619761293780896,0.6894285053546985,2.3746233992539514
RGI60-13.06215,4244.818288918462,0.3868070458362216,0.5489476328727401,1.281919258604903
RGI60-13.06218,4142.509660468518,0.2399507741241434,0.7835781619295201,3.8906351686172536
RGI60-13.06237,4289.951769601868,0.2423137056463651,0.6247045479793686,1.7503028220364567
RGI60-13.06240,4275.623702917386,0.3483213343954618,0.7170444969695638,2.7145189392107967
RGI60-13.06244,4279.05954631349,0.2530789684732951,0.6609030274879399,2.089440450332325
RGI60-13.06246,4250.583674860657,0.331498138170772,0.6283766568447731,1.7772545170725518
RGI60-13.06251,4246.583611594492,0.2997040771965856,0.70803068401595,2.64914483802867
RGI60-13.06252,4302.3519797858335,0.2610992928949247,0.6948956646009908,2.3948067903357764
RGI60-13.06253,4334.978201151905,0.3130492945578588,0.7373330780360463,3.002575128262516
RGI60-13.06262,4198.769751998289,0.3084565122719344,0.7714054515416987,3.5515086761623147
RGI60-13.06266,4295.461591416451,0.2306838456794481,0.7610889454989722,3.3670497566419884
RGI60-13.06267,4361.0622719091925,0.6050818126887066,0.5705236402879298,1.3784566165134362
RGI60-13.06270,4528.636285711406,0.3377837811097853,0.7604256103210936,3.335578114417709
RGI60-13.06292,4192.875136062504,0.2928158876826579,0.7513247493309642,3.3586977917111214
RGI60-13.06297,4211.022814315937,0.4062623091608838,0.6843213815806112,2.366600677899855
RGI60-13.06298,4307.241978567758,0.2184301251091081,0.774847340119094,3.5507776516834224
RGI60-13.06299,4231.463550339615,0.3941514179203202,0.682393912254332,2.3109426399543347
RGI60-13.06301,4167.435905471692,0.3434239249246117,0.6581967858489846,2.0891851090552325
RGI60-13.06304,4225.174874706215,0.2562388610530938,0.7279735547468897,2.8060432550592065
RGI60-13.06320,4230.25680365982,0.2752291151860703,0.5059115644165854,1.0650762327722327
RGI60-13.06321,4314.920552951208,0.4634007104731942,0.5957408774092027,1.580288394072182
RGI60-13.06328,4065.803935771613,0.1680139915807808,0.9224008407639788,12.643733864693802
RGI60-13.06343,4365.246553833116,0.4746640033985695,0.6902346968533488,2.319021121480508
RGI60-13.06344,4396.336968503918,0.43148153321069,0.7564716373781821,3.3696266655194917
RGI60-13.06359,3825.713738629843,0.3766137145660778,0.5761171941560184,1.5101102291152966
RGI60-13.06361,3815.562537347507,0.4697823417371701,0.5837680662646941,1.5705020642170056
RGI60-13.06367,4083.894180160379,0.2180232597485792,0.7301709675292813,2.93212193076585
RGI60-13.06369,3785.828230665176,0.2919741691220876,0.5119155802538029,1.120354666616043
RGI60-13.06372,3929.248700080077,0.3022696271179342,0.5939350380625698,1.5458129015716888
RGI60-13.06380,3724.321059356521,0.2805863625720231,0.8588908253722417,6.329531229415173
RGI60-13.06387,3836.5943155324153,0.3693206299586992,0.4894268109874793,0.99772460401053
RGI60-13.06396,3747.2677318955407,0.3300885932935899,0.4166097553394649,0.8039870899250001
RGI60-13.06398,4110.136604806072,0.3168254980209686,0.7878722640527895,4.127764332318124
RGI60-13.06401,4181.036956476857,0.3781106271389478,0.7719013278668141,3.690718192397712
RGI60-13.06409,4077.28529120002,0.2592583052972631,0.8203409100526987,4.910266030992846
RGI60-13.06412,4194.440453332476,0.4511612540448518,0.609486949921161,1.6139470670379024
RGI60-13.06413,4101.50733856761,0.3920884796146973,0.8537838805761423,6.311239680741401
RGI60-13.06418,4196.184437893432,0.6000848185641895,0.4877183230252818,0.996400969448344
RGI60-13.06421,4133.459820226301,0.3795535375898196,0.7457565622936817,3.079942376571204
RGI60-13.06424,4105.028700744483,0.3501027870891823,0.7774815551896899,3.703653512225904
RGI60-13.06425,3952.5773647713672,0.40462440209675,0.704039950649826,2.5787063611186536
RGI60-13.06426,4029.848877660576,0.2030215059780809,0.8033560798908846,4.291399657548037
RGI60-13.06427,3921.244686527503,0.1639234680675257,0.6979546520430145,2.4123896377094205
RGI60-13.06429,4122.399647399156,0.4357545403985048,0.5913001039251682,1.5046236538156608
RGI60-13.06430,4052.591102113511,0.3595513380669793,0.6698472495151,2.1488861422058934
RGI60-13.06432,4162.522765508754,0.4175749602333056,0.6459320680526214,1.906075779590629
RGI60-13.06438,4132.359394942954,0.2152067755949043,0.7340617866731673,2.910551149391543
RGI60-13.06449,3936.3229246427145,0.3085141862197073,0.8271224631359085,4.992113002594983
RGI60-13.06450,3927.708552520765,0.314022006808627,0.69840094654605,2.411668908137722
RGI60-13.06454,3935.673454390908,0.4493418396554241,0.4098000662708863,0.7338557595881801
RGI60-13.06466,3757.846209156453,0.2737914426757418,0.7152226486903153,2.92637436803772
RGI60-13.06468,3962.0979015909434,0.246987911712628,0.825195492467531,5.171120333042469
RGI60-13.06471,4097.593093418948,0.4774116098364749,0.6560541584159291,2.06028442369677
RGI60-13.06472,4084.3599496229176,0.3927419169495822,0.741489257208025,3.126421618635994
RGI60-13.06473,4205.918144757995,0.4453253776196665,0.7049856601335501,2.4950467752207697
RGI60-13.06474,4166.670479896765,0.3650682560898177,0.8032640851162322,4.304650745065136
RGI60-13.06475,4073.5942880757184,0.2727654862661779,0.783480259382295,3.857248971005909
RGI60-13.06477,4181.992379535387,0.4997175552756401,0.6266353365581597,1.7992418519277196
RGI60-13.06478,4229.696144167377,0.3646278062211601,0.7113867857772935,2.620767012973113
RGI60-13.06483,4334.7484093390485,0.463859241338282,0.7031508247154533,2.477148628775637
RGI60-13.06493,4226.044000978933,0.2514263686083463,0.6401206297052792,1.8636956207397577
RGI60-13.06494,4163.550241051565,0.2692296179090692,0.6731118053880563,2.188153150973583
RGI60-13.06506,4159.077943234164,0.4081885641271243,0.5524066878994226,1.3029328281549724
RGI60-13.06507,4155.390197094775,0.2477466532006017,0.8750817700352536,7.321337050460147
RGI60-13.06509,3836.6879264855593,0.3122372431275361,0.6579184327062128,2.0584337479833703
RGI60-13.06514,3900.89443625304,0.2885016941016976,0.6497410904122195,1.9373984695417288
RGI60-13.06522,3849.627702151137,0.2430896490670822,0.7513317614527004,3.180116729406588
RGI60-13.06523,3878.306362081181,0.2102099732260854,0.6852591371522028,2.2516841518580724
RGI60-13.06525,3968.0593763920233,0.4280380415003654,0.6673060578055753,2.077970134268307
RGI60-13.06526,3868.155539847326,0.4676657804573885,0.7438263699107412,2.9956389968895523
RGI60-13.06527,3744.393387870041,0.221062758628964,0.7785201146610841,3.661249221480208
RGI60-13.06532,3674.3222325562406,0.2173478287222481,0.6963272251931975,2.448083106141473
RGI60-13.06535,3827.500129605662,0.2666302682651326,0.6446468755362118,1.915656471334636
RGI60-13.06539,3696.131904599987,0.2657126922527268,0.738134339678051,3.110701932900664
RGI60-13.06540,3776.7232623415607,0.2922779422483559,0.7913985038361993,4.120790123231745
RGI60-13.06541,3953.9605031492174,0.2638899201922001,0.7188188369417912,2.691966950074354
RGI60-13.06542,3824.340154195055,0.6414869752521887,0.5865028009299289,1.5822156133936882
RGI60-13.06547,3761.4183088115815,0.4062926743172024,0.6964124505639294,2.411633513108197
RGI60-13.06553,3711.422925920424,0.4702888517377114,0.7091696526429118,2.51795302902435
RGI60-13.06563,4086.0076578069247,0.2384242966377782,0.6958117797630134,2.3831793184356056
RGI60-13.06564,4120.314608595988,0.2479622518549615,0.7346863086682107,2.9205405497146253
RGI60-13.06565,4419.230129394485,0.2312968759143512,0.8541450528839516,5.974118160639994
RGI60-13.06566,4327.774942357112,0.4833746579497382,0.5749608197645072,1.4018087406204205
RGI60-13.06567,4171.492717150463,0.3381356356967164,0.7463150413790554,3.1787809505731084
RGI60-13.06574,4099.16382264442,0.3906863385149521,0.7109744782187234,2.6224386440487355
RGI60-13.06576,4167.9030788969885,0.3820179766161702,0.7385883983956072,2.9870472300698183
RGI60-13.06581,4150.468005667805,0.3835921550692397,0.6059505968622884,1.640522356834008
RGI60-13.06587,4281.989693946816,0.4313285059682737,0.6335047909168421,1.8398377459712665
RGI60-13.06589,3970.798983029214,0.3050189334901957,0.7521222014245055,3.347541989051399
RGI60-13.06591,4033.888506982251,0.3137009022114492,0.8337833734005419,5.4551207271665865
RGI60-13.06592,4021.5717418179543,0.3002168750802114,0.7631201942402764,3.581863234359397
RGI60-13.06593,4197.407198894168,0.4513539709421462,0.7298158614288273,2.7770646481698424
RGI60-13.06595,4225.912383342361,0.3381552671079905,0.6722238853036919,2.138482971422763
RGI60-13.06596,4255.644191003026,0.3687593217266453,0.5768714953450691,1.452276423349507
RGI60-13.06606,4140.025520897977,0.4026660906071368,0.593957748763249,1.5713544504639805
RGI60-13.06608,4204.082085558624,0.3190637176355615,0.6856426077235112,2.324520308370674
RGI60-13.06613,4215.226008893095,0.6377805204615326,0.4328539054369715,0.8123615841518075
RGI60-13.06614,4189.047060073378,0.378809122369179,0.6745431162331363,2.152708176243439
RGI60-13.06617,4135.287301074833,0.4357812946241532,0.6159232035409282,1.8750734559241975
RGI60-13.06619,3916.295997566422,0.3243169993886519,0.5061850075829423,1.123557542610661
RGI60-13.06620,3900.982399575311,0.3096318121984469,0.6458312797849318,1.9701079940596828
RGI60-13.06621,4007.4348762149775,0.4516126828685312,0.5940633076157859,1.6267516396162114
RGI60-13.06623,4138.69760959974,0.2416585525549643,0.8463742672819419,5.716331054655662
RGI60-13.06625,4122.254290160116,0.267052867367419,0.814435777238416,4.685567053703236
RGI60-13.06633,3996.881639784152,0.2246749022355376,0.7694568909102825,3.513291463497528
RGI60-13.06634,3998.615599346284,0.31964289156509,0.7080716165172302,2.5284929951286013
RGI60-13.06636,3979.6174905039215,0.2330486074819001,0.7692600872827194,3.502399400994627
RGI60-13.06637,4013.474228388436,0.4098711583249518,0.7240033481100655,2.7872638961570053
RGI60-13.06638,3980.674711202259,0.2823938401699837,0.7601450765251457,3.3578166623080383
RGI60-13.06647,4063.189815894244,0.2242933558066013,0.7067643155781115,2.528800844844896
RGI60-13.06650,3809.282535489404,0.2660240593479719,0.703858074352261,2.530935077174385
RGI60-13.06651,3812.9877395550375,0.2440264250315282,0.6647456117331018,2.2427091120596563
RGI60-13.06653,3945.3990055959744,0.3637624902333342,0.7106476312888259,2.640107007786015
RGI60-13.06657,3903.8762244979057,0.3015665112210857,0.7113916864788673,2.585768617294653
RGI60-13.06658,3844.764194787068,0.2094286279944568,0.7466294742534488,3.0590510534180466
RGI60-13.06661,3970.736844093585,0.504358829427719,0.508817062864515,1.067383820894821
RGI60-13.06662,3903.301860001188,0.1869903502580799,0.8058024572420054,4.39859422982471
RGI60-13.06668,3695.8863603976474,0.3948763562760173,0.4468530248441806,0.8634569756870023
RGI60-13.06669,3722.094508892417,0.4412476191739684,0.5775479334756685,1.4255479052791264
RGI60-13.06674,3756.421344750668,0.4286797310147454,0.7667345032621689,3.648965640145535
RGI60-13.06678,3952.924872372347,0.2674437239554224,0.689005385247882,2.296547639391707
RGI60-13.06679,3968.828251108799,0.3429170902462272,0.6903704053471466,2.36623039717593
RGI60-13.06680,3953.879301026152,0.3673874581759239,0.6549973727906142,1.9927949371666316
RGI60-13.06683,3932.8637277104326,0.378800315306779,0.5660958309421424,1.3711541352391878
RGI60-13.06684,3938.6533963001057,0.4957630159909298,0.5406847493167888,1.2350639751033343
RGI60-13.06689,3849.21547112384,0.4737517450084749,0.7394694018376612,3.033504329190176
RGI60-13.06692,3815.799625233769,0.3914092859253434,0.5128749771511203,1.1493048409487938
RGI60-13.06694,3709.499179756921,0.6290524410446213,0.3201021117722458,0.4935219294366029
RGI60-13.06709,3834.404897283284,0.2964170024911132,0.6996721333026539,2.4321147602287003
RGI60-13.06712,3842.138172189922,0.2689877435266384,0.7340750142905157,2.8906796000542427
RGI60-13.06724,3828.48261462472,0.4771008672170989,0.3207681248832841,0.4944250599163718
RGI60-13.06727,3794.377772111096,0.4614425888451502,0.40647314527283,0.7364627629387154
RGI60-13.06733,3797.176353210778,0.2556508196539405,0.7143448757302874,2.6309077451557266
RGI60-13.06739,4011.0081545378175,0.1848090086064793,0.9003791974043861,9.28465130095719
RGI60-13.06740,4163.256542996282,0.3320557968986022,0.7592790986015198,3.390492438393269
RGI60-13.06741,4297.15755032199,0.3194967017524255,0.7173852480308219,2.6227684699999707
RGI60-13.06742,4298.8453141958325,0.5427432771623141,0.7033376687171287,2.510329651781488
RGI60-13.06744,4404.191399816045,0.5323205979595959,0.6973760327643829,2.3480851878001827
RGI60-13.06747,4057.7945103385855,0.4566979309882238,0.6409479977389049,1.9371558086451568
RGI60-13.06748,3999.590119955339,0.5839902038271465,0.618320638203328,1.753413176955351
RGI60-13.06750,4103.477036760763,0.3987765807584173,0.6403500842985584,1.9431598587958807
RGI60-13.06751,4387.266888838495,0.3681919409065143,0.7305545578955748,2.7630726690695853
RGI60-13.06752,4189.273555246098,0.3199303981710844,0.7970107596548865,4.072425599615999
RGI60-13.06756,4161.120326046078,0.3077579094739117,0.7643177459317942,3.39129266032113
RGI60-13.06757,4131.19984117568,0.3953706921878088,0.7521824058784661,3.214742897043826
RGI60-13.06761,4027.426045251262,0.4002938951128028,0.657682825632511,2.050621267362119
RGI60-13.06765,4050.606151839183,0.4805521851112195,0.6485169615701248,1.9841189013326157
RGI60-13.06769,4178.876018262847,0.1999014006361285,0.8162572686939447,4.685942937736341
RGI60-13.06770,3929.058350653799,0.2117556378254425,0.7852426453003107,3.941140606058484
RGI60-13.06771,3971.854119879101,0.3184186726256646,0.7940089282979534,4.095918568135374
RGI60-13.06773,4138.757784274864,0.4177315374174534,0.6978264683038609,2.467167760699039
RGI60-13.06774,4021.2410344256746,0.337382462447155,0.5656133275249368,1.3820517873414693
RGI60-13.06781,3847.7867506751422,0.3646961364386276,0.7784593582702548,3.851334327336648
RGI60-13.06782,3797.722462997238,0.2332115689404793,0.7070131655254366,2.492890693795124
RGI60-13.06783,3908.225456464757,0.3403800545010011,0.6259280850400634,1.7695201357557149
RGI60-13.06786,4032.946818304301,0.2294695647395531,0.7792824771702599,3.709102668933372
RGI60-13.06787,4004.612712268864,0.3164228127513338,0.6429306794176474,1.88148743883468
RGI60-13.06789,3874.687724473591,0.2510045816200552,0.6178835729279071,1.6835274278742365
RGI60-13.06792,3929.449666056823,0.2844300229723975,0.5867946330623874,1.5081039587829264
RGI60-13.06793,3900.3812292682974,0.1669823594856498,0.9299525009824492,14.316102069194496
RGI60-13.06796,4025.476309281885,0.2987029500004508,0.6270005650102385,1.8050971763313053
RGI60-13.06801,4098.484752416855,0.1648721377490047,0.848597632151755,6.004154574237408
RGI60-13.06802,4119.112745169733,0.3709785475377036,0.8286175446094849,5.112199921475113
RGI60-13.06803,3967.436234833937,0.2634852413875087,0.5872272303280338,1.4961180583872578
RGI60-13.06806,3897.620804977405,0.2739718133221513,0.7604961976271862,3.3078522264761827
RGI60-13.06810,3991.837280102821,0.1593998581358726,0.8517353037945392,6.031511041635465
RGI60-13.06811,3945.9831924095465,0.2282111006969983,0.6584877520472159,2.032372583349441
RGI60-13.06812,4022.499721477564,0.1747937000045165,0.9015160351498692,9.66320537102029
RGI60-13.06816,3918.46344577485,0.337630300372526,0.5587333755751042,1.324662075478246
RGI60-13.06819,3940.621349126243,0.4018610569376544,0.6759684022402696,2.2061036411321497
RGI60-13.06820,3864.42457058631,0.3320662743426791,0.6145056234366306,1.6770598497169011
RGI60-13.06821,3879.5965134454464,0.3291579304925583,0.5182421803880702,1.1704118836649315
RGI60-13.06822,3936.298452545743,0.3643084967017485,0.6061604361108051,1.6166500419558023
RGI60-13.06824,3876.451050735252,0.2335097787201097,0.637899096310827,1.852705219074509
RGI60-13.06827,4108.445475124768,0.5420085329914035,0.5900518408548514,1.5024478018603622
RGI60-13.06829,4151.403685294263,0.5189373451100948,0.5237295452859125,1.1634718242458844
RGI60-13.06833,4173.034657588734,0.4972281905726213,0.5444072095181536,1.2492037492947636
RGI60-13.06835,4027.603134059352,0.5571013202877287,0.6858047313640603,2.3240904597986938
RGI60-13.06836,4034.170914578228,0.5596734526536462,0.5836400372293128,1.4884392773233337
RGI60-13.06838,4028.0179664135735,0.35533348755259,0.7125512042918434,2.6178664678836507
RGI60-13.06839,3995.461959405709,0.3002656724324709,0.7869341414115615,3.921931254523616
RGI60-13.06842,4045.034345495962,0.4350658269271628,0.6346385247907859,1.8391872322895877
RGI60-13.06845,4139.836406590971,0.4002552017187414,0.4769654602377248,0.9654511621595164
RGI60-13.06849,4160.4931995808265,0.5415593298302092,0.4973072747841942,1.0302564637476046
RGI60-13.06850,4019.3058383552207,0.2780271768430564,0.7846103906659984,3.8393221840233824
RGI60-13.06853,4071.2995775368695,0.2002521301614918,0.7967867140008209,4.073123576225058
RGI60-13.06854,3962.204711788808,0.2596933091714424,0.7956809190885954,4.089492454536819
RGI60-13.06857,4108.532095320522,0.4303988701235975,0.676387641740926,2.1524133308178213
RGI60-13.06861,3992.432000590943,0.3586015937050184,0.7317449845289944,2.8830494161492286
RGI60-13.06865,4025.208076679218,0.3977657092007219,0.6172849366821108,1.700930897754283
RGI60-13.06868,3998.598522556065,0.3036865257720955,0.7472516734381772,3.106533622647975
RGI60-13.06872,3975.102281545312,0.3299692064592064,0.8260178071580868,5.045333534310331
RGI60-13.06873,4161.892700746023,0.4806631100302082,0.5331219665796315,1.1993496719245105
RGI60-13.06875,4079.724238914179,0.5787421549645183,0.4846236032153926,0.994112053534982
RGI60-13.06877,4082.226956815999,0.4937621491453479,0.5968083619724148,1.5288099895659422
RGI60-13.06879,4136.545332738329,0.4358187153621827,0.4514019023528969,0.8623577316249867
RGI60-13.06880,4073.561861879272,0.3645320084843012,0.635825059310147,1.8370276596968744
RGI60-13.06881,4177.113977292343,0.3768811127354807,0.694510186901873,2.3481820654320638
RGI60-13.06890,3884.786763724917,0.3260231698428249,0.69565711763862,2.449137701285923
RGI60-13.06896,4021.702692393381,0.352246941757116,0.7237121527552683,2.75981668106873
RGI60-13.06906,4124.230919305783,0.6593553432110291,0.4353706104581529,0.8438002645087611
RGI60-13.06908,3915.356671652724,0.2812223774640518,0.7000582659095024,2.4659106204432666
RGI60-13.06909,4039.3854551809777,0.2247448615503626,0.7952608708488443,4.035428637750709
RGI60-13.06910,4025.247423028296,0.3614184426029241,0.6426783731962052,1.859540530237186
RGI60-13.06911,3901.551499259112,0.2375665109902179,0.6686531293658319,2.126989146490021
RGI60-13.06914,4032.931780426775,0.4303403329653807,0.5306452162312384,1.2000157165409933
RGI60-13.06920,3960.590430618424,0.2504635110093138,0.7137248357092373,2.5892774037483224
RGI60-13.06925,3996.633598940943,0.3268541785325322,0.6761226105585975,2.1734916173393817
RGI60-13.06943,3977.139289392167,0.3857837930916843,0.7115368597009748,2.608697934823427
RGI60-13.06945,3961.828341141195,0.3024825262129337,0.6809892894773037,2.280530381928348
RGI60-13.06948,4036.67360456812,0.4264819091633715,0.5888902477964499,1.4957154886540915
