RGIId,n,slope,intercept,r_value,p_value,mad_err,AAR_mean
RGI60-13.30520,5.0,0.0,0.8985584008674412,0.0,1.0,1.6134988257623867e-16,0.8985584008674412
RGI60-13.30532,13.0,0.21891260636242144,0.7798660909507207,0.28368293368027375,0.34759250427054333,0.2231119091786037,0.63926009618436
RGI60-13.30533,12.0,-0.06652255156178137,0.7530380774597157,-0.12752491123013102,0.6928752749044913,0.16361136188434824,0.7741768687459835
RGI60-13.30545,14.0,0.3291298133790853,0.6511615012261975,0.30472523593032047,0.2894474652248304,0.2969654623700324,0.4563136033615929
RGI60-13.30569,14.0,0.14975884410188017,0.8147637029643635,0.27323166252082876,0.3445668326823269,0.15220276632988636,0.7147998266717167
RGI60-13.30572,12.0,-0.2058417668047059,0.6587089967576654,-0.31368974232345825,0.32075546615606076,0.19703339149449814,0.7743433919733018
RGI60-13.30573,8.0,0.030171544780282555,0.863194967657005,0.13410353911824638,0.7515542071572117,0.09102087729649666,0.8406676113073863
RGI60-13.30585,14.0,0.1346119117650207,0.8079409881197581,0.24418275995297367,0.4001733555386686,0.15432218279665696,0.7381285599978352
RGI60-13.30590,12.0,-0.08444623645561743,0.5367847104554375,-0.16621756135945198,0.6056476886395366,0.15842348145329502,0.5763732968656569
RGI60-13.30593,13.0,0.2211370256882983,0.9465177828840738,0.5012886054245701,0.08095432845986689,0.11508905609301044,0.7877504178749424
RGI60-13.30594,14.0,0.16836074572847787,0.6027712894528815,0.20255200175964305,0.4873858726297242,0.23497236985174158,0.5338902753522057
RGI60-13.30596,14.0,0.061280894655576526,0.814972440050436,0.11366196496961063,0.6988367697839684,0.1546306926049215,0.7966284325068891
RGI60-13.30608,13.0,0.4677386176741878,0.8336268075171144,0.4901137362823162,0.089081774126054,0.2508166575042405,0.6889082094944428
RGI60-13.30609,12.0,0.28537504550614307,0.742446504926995,0.33320524138863294,0.2898884440700192,0.2553575860991973,0.6284321156829673
RGI60-13.30610,13.0,0.11888815449961136,0.614065164322727,0.1514884767123994,0.6212838331060571,0.2338952029796371,0.5680597557716356
RGI60-13.30611,11.0,0.017626650531933026,0.7422760465976179,0.025609164244171107,0.9404220992596676,0.22935630098475102,0.7387638982893093
RGI60-13.30617,13.0,0.17339962270761375,0.7296715552032518,0.24744776064232504,0.4150254027677577,0.20471411479894835,0.592612164059407
RGI60-13.30618,11.0,-0.08509729323157057,0.6505318861566028,-0.0770847991312956,0.8217690657485002,0.36688638405083235,0.675196089517508
RGI60-13.30624,12.0,0.014776331469131,0.7943552727117589,0.07031399310784653,0.8280972759350214,0.06629009044456302,0.7875987997296391
RGI60-13.30627,11.0,0.10251653587123197,0.7788372349929262,0.27348637408779886,0.4157940394361227,0.1201865884545593,0.7939771404275606
RGI60-13.30634,9.0,0.012920107482204542,0.6918132266764045,0.024536961812428443,0.9500387841240738,0.19895989541428694,0.6880418795228002
RGI60-13.30636,14.0,-0.07974085224973426,0.8185434099394134,-0.14875705801240655,0.6117734506982802,0.15302187800113454,0.8390919814137918
RGI60-13.30638,13.0,0.13231585188498113,0.7684606314429766,0.19248955410231763,0.5286709745970606,0.20338069843646692,0.7402367719698066
RGI60-13.30644,14.0,0.3650882070675837,0.8408842496567714,0.39983246976041087,0.15663932070680348,0.24160360022946378,0.6690057760035518
RGI60-13.30645,12.0,-0.03980666964592712,0.7920194403183932,-0.10106546238814677,0.7546404793477209,0.12391494279035577,0.8043544892781109
RGI60-13.30649,12.0,0.26503934649708794,0.5478721258755671,0.2667663860555179,0.40194030547871884,0.30279499704614965,0.5501012920818668
RGI60-13.30654,15.0,0.1501632807723469,0.6976182487398195,0.5655068688722588,0.02801635187923701,0.060739768722395004,0.640413623346917
RGI60-13.30658,11.0,-0.6608395563312643,0.44084984402284044,-0.48032800787054314,0.13481469486774042,0.402235593898297,0.6060638302808676
RGI60-13.30660,10.0,0.05026808815858976,0.7713316492859223,0.14216054082630725,0.6952326869665986,0.12374706100609255,0.755968065487627
RGI60-13.30665,13.0,0.04536936533008993,0.8459648984007733,0.17603962284835573,0.5650960531537514,0.0764927144754348,0.8305565675235301
RGI60-13.30690,11.0,-0.007280455352235589,0.6886202904706974,-0.011759024753669032,0.9726269434956767,0.20636495900186488,0.6910053957541265
RGI60-13.30691,10.0,0.27563808319302796,0.6312306721532684,0.24966161702378137,0.48665210427889394,0.37797862907055985,0.5118284999882794
RGI60-13.30694,11.0,0.1482475462990004,0.6329500291502128,0.19443956119697833,0.5667128697086422,0.24929454841763324,0.6428707301999618
RGI60-13.30703,8.0,-0.2503642856947669,0.7538760102369815,-0.3456923914370296,0.4016146473177005,0.2774411108311797,0.8060847346736308
RGI60-13.30710,17.0,0.1147278247753552,0.7561225690439743,0.5506772969392132,0.021975895410461365,0.04490201738746645,0.7382661875906639
RGI60-13.30713,11.0,-0.07348142032597937,0.6698389491600454,-0.07267172753390987,0.8318433497772685,0.3361560799899044,0.6815624494293254
RGI60-13.30714,8.0,0.1702733204473269,0.802992124713853,0.5692302306190197,0.1408364593444945,0.10040352613951682,0.7422330844919414
RGI60-13.30721,9.0,0.09710577640775361,0.6627766269889687,0.07644286251190476,0.8450282190697914,0.4787254094381057,0.6339223179723404
RGI60-13.30724,16.0,0.13530451241675204,0.7893045171946509,0.23284772790896663,0.38547205998108036,0.15103297101656238,0.728693477223475
RGI60-13.30727,11.0,0.3595961776307773,0.8970082257966289,0.6409450648920767,0.033582981228815104,0.14354910043197724,0.7495524087558707
RGI60-13.30729,15.0,0.264389619565167,0.8158147684769077,0.41469403599640325,0.12430683223191447,0.16090430739614492,0.6888196849796758
RGI60-13.30732,11.0,0.3219691801878107,0.8827991835792117,0.5895712181772572,0.05627128478423991,0.14703328921693543,0.7871308829189053
RGI60-13.30739,9.0,0.1995076605090971,0.7633479674011727,0.26324757923515574,0.4937287239434731,0.27634473382859975,0.6572196720893033
RGI60-13.30740,13.0,0.006036841518199315,0.6877183114034119,0.00829542544028017,0.9785427838747616,0.2194117213520344,0.6868991557103666
RGI60-13.30741,11.0,0.11327422983372183,0.7104110231894627,0.16102949472338648,0.6362129523136335,0.23141920962807275,0.6613091718177695
RGI60-13.30742,12.0,0.013176292894400348,0.7383601595282353,0.02594634885271594,0.9362049373760764,0.16053537676132384,0.7293734711583886
RGI60-13.30751,10.0,0.0224907856757088,0.5443999484040307,0.02866196574808081,0.9373534315103087,0.27731617365318106,0.5373024789143804
RGI60-13.30755,15.0,0.22736351695426996,0.7231238722149236,0.3837833390563752,0.15788850329724852,0.15172730787453517,0.6509379514319462
RGI60-13.30756,16.0,0.26679444812040626,0.7203294657535848,0.44257330965622715,0.08604098941052955,0.14447422609990707,0.6293156200471524
RGI60-13.30757,17.0,0.4736394073958956,0.7825673478432407,0.7169059024299873,0.0012010371772571784,0.11892651637491215,0.6796934963953106
RGI60-13.30758,14.0,0.13572018159307134,0.6806622165618654,0.2622212026494969,0.36511552601907993,0.1441839186780984,0.6539197503700216
RGI60-13.30760,16.0,0.3648512076093559,0.7454145822206532,0.6612943309482904,0.005277392150499552,0.11060926206466772,0.6654076000910965
RGI60-13.30763,14.0,-0.0044690160487748844,0.828689109919988,-0.012129970405800198,0.9671718419523568,0.10634806623595809,0.82966326894686
RGI60-13.30766,17.0,0.22459596615639243,0.6749352567828885,0.2583655527705905,0.3166999210728122,0.2168303495468726,0.5967749339475896
RGI60-13.30767,13.0,0.18053825397182258,0.7486903697919616,0.24199116234666557,0.42571613981677425,0.2182578019388889,0.6805267012852467
RGI60-13.30773,10.0,-0.05441098540736465,0.7111973792581179,-0.09638939678550704,0.7910963044849433,0.19864855392979405,0.7394445957961764
RGI60-13.30774,17.0,0.23583688857614804,0.7201797166260527,0.6810030041653305,0.002616097235029741,0.06547788164424047,0.6410895143991701
RGI60-13.30783,14.0,0.29707581733898153,0.6873041206124579,0.4089046863776624,0.14658135292735944,0.1913921647704677,0.4894453977983968
RGI60-13.30790,11.0,0.023392815111628665,0.6895970094065973,0.03786133055940627,0.9119981538843442,0.2058040238142682,0.6756593402744516
RGI60-13.30799,9.0,0.0512240028152861,0.8087143690522993,0.11285852336288602,0.7725128871422757,0.17045374575402805,0.7878287776520257
RGI60-13.30800,16.0,0.553913289407237,0.831306361267701,0.8397393874868747,4.713038255920953e-05,0.09572487222071925,0.6796287128195718
RGI60-13.30802,14.0,0.166580380220121,0.7804476253922499,0.24488174020024847,0.3987831834986202,0.19039185169182174,0.7175224212503375
RGI60-13.30803,15.0,0.2983351724680966,0.7980902597621928,0.35280111524697827,0.1971163698219584,0.21945156828986018,0.6351221882615599
RGI60-13.30809,14.0,0.15598792343356882,0.728124617918344,0.2144581787676144,0.4615792251952301,0.20508489641402333,0.6591314511604466
RGI60-13.30810,13.0,0.23777094837315504,0.6642524074139097,0.21007220587293943,0.49091368111594014,0.3336515848009779,0.5558462347271994
RGI60-13.30816,11.0,0.07769002852923643,0.5399590174534655,0.07702103718019766,0.8219144549312158,0.33522983088060787,0.49782981119127995
RGI60-13.30819,16.0,0.11021790857591689,0.8024336585238689,0.290823605104095,0.27449560274633505,0.09691010841649965,0.7750426351734385
RGI60-13.30821,12.0,0.23906419818968452,0.7253754262470893,0.3044408395096078,0.335988242171828,0.2365325217348601,0.5811953946422019
RGI60-13.30822,13.0,-0.04600955340210281,0.764095320982221,-0.14038716728547235,0.6473491979462858,0.09783671676459467,0.7854569084463525
RGI60-13.30823,13.0,0.3455120559668765,0.8000563692927976,0.3201611312601141,0.28622450562012486,0.3082582608951993,0.5973301644331402
RGI60-13.30824,11.0,0.16014668556241493,0.7056093223054332,0.1766467622491842,0.6033550448683749,0.29744533998070544,0.5978307474186426
RGI60-13.30825,13.0,-0.19866907324131416,0.5597401232904131,-0.36442175429589174,0.22087643641220137,0.15306942768198725,0.6478506568991453
RGI60-13.30826,15.0,0.45318442681171345,0.8186418737153127,0.5268189287169603,0.04361887556282111,0.2027913282080837,0.5864001105735707
RGI60-13.30827,13.0,0.3830193926009614,0.8341151100742625,0.420003625395755,0.15304486983885787,0.24953343645265436,0.6255310636122734
RGI60-13.30835,14.0,0.3317327630044931,0.8092571235010191,0.37813425369534365,0.1825042010056315,0.23444760697604813,0.600643877349128
RGI60-13.30836,14.0,0.6415197117481322,0.8007829217357753,0.6903032839643305,0.006281544391728129,0.19410202245698224,0.6450836755852557
RGI60-13.30840,10.0,0.1345559655248053,0.7924379117318001,0.3799002006717635,0.2788771886945597,0.1158358726505399,0.7241656061735642
RGI60-13.30845,12.0,0.3108612917729211,0.5238828962304206,0.32223074901328824,0.3070323156800915,0.2887980282749521,0.6458283771771202
RGI60-13.30856,12.0,0.009363107429915972,0.689821933901407,0.012890435150213791,0.968284471863293,0.22967638457879,0.6856408453079309
RGI60-13.30859,15.0,0.374757012617623,0.7966517442815031,0.43609393499251453,0.10415716937962173,0.21448298849487774,0.6277318979755904
RGI60-13.30860,10.0,0.10820600600053319,0.8023426271262424,0.6372925354866904,0.04748488834546286,0.04626035162613739,0.7967886860205281
RGI60-13.30866,16.0,0.14109080230959992,0.7711822572168704,0.5169446438155232,0.04031974188152472,0.06244159136314307,0.7488418331160228
RGI60-13.30872,15.0,0.28581735542836556,0.755158610299092,0.6536580327720436,0.008218967057366194,0.09177866367073821,0.6698364223870147
RGI60-13.30873,14.0,0.018791423469924684,0.9182466667426207,0.16557440716595215,0.5716038316556744,0.03231020081703838,0.9135741030838285
RGI60-13.30874,16.0,0.32443520026099176,0.7887458147841817,0.5646352360518542,0.02268389627431525,0.126744512326654,0.672277288031176
RGI60-13.30875,17.0,0.3775184320351379,0.7075977589764726,0.6343682473628266,0.006235167055169916,0.11878128097895857,0.46507957058451305
RGI60-13.30878,17.0,0.1904611360398909,0.715411167750399,0.7249600996525354,0.0009927357242992042,0.0467233543806311,0.6366838142571277
RGI60-13.30879,16.0,0.4115225383438304,0.7504851837834264,0.7614985936800033,0.0006096214490760602,0.09361536280651829,0.6232934227706275
RGI60-13.30880,17.0,0.38115546684881924,0.7234806519757475,0.9041601194182114,6.371504375110316e-07,0.046498189256250926,0.6739813376823235
RGI60-13.30884,16.0,0.25877044813189964,0.7420415035918699,0.5619995077896501,0.023466320855515307,0.10178703657200577,0.6062350100646032
RGI60-13.30887,16.0,0.07303608789908259,0.6228574570692214,0.11264304593507098,0.6778864125211181,0.17218535358715814,0.5933312617007382
RGI60-13.30891,16.0,0.38884546541485127,0.7694142398266461,0.5778617194625422,0.019056293531041414,0.1467746095435346,0.613788711145885
RGI60-13.30892,17.0,0.4790745600194608,0.7874895081740381,0.8014293575115742,0.00010989225617788472,0.09231204481948525,0.4764078256337861
RGI60-13.30894,17.0,0.3880631622120237,0.743221120489415,0.8574300775866504,1.0881979616457656e-05,0.060135131966614755,0.6350932761294023
RGI60-13.30900,16.0,0.13996820905436025,0.8049013779383949,0.2721456850255998,0.30787428379698845,0.1322679401301794,0.7561403990880371
RGI60-13.30903,18.0,0.38419080743458495,0.7050890154500835,0.7056160674555193,0.001069162468462138,0.096453103682697,0.6807028630236207
RGI60-13.30904,15.0,0.19277024328053038,0.8230160287301522,0.3727818222337549,0.17116724650749743,0.13308333345322804,0.7010851629958005
RGI60-13.30905,13.0,0.10858333192655326,0.7515506357961045,0.22336596003629902,0.46321922785200076,0.14286841911072967,0.7142114342635089
RGI60-13.30907,17.0,0.35476933332043925,0.6255545675150873,0.6573034489309065,0.004140795236478412,0.10502444983004305,0.6110068275193468
RGI60-13.30909,17.0,0.36463687610545165,0.7109233444021268,0.6436792770712495,0.005301068320024957,0.11193721836050262,0.6981553942566703
RGI60-13.30912,15.0,0.3149628562546357,0.7526867621264068,0.5091456122093688,0.052570357659592316,0.1476684002852739,0.6658199650757477
RGI60-13.30913,15.0,0.1602053186806236,0.6699797703961539,0.22715282210411814,0.41555206422271806,0.19049485707158723,0.6075226291171122
RGI60-13.30920,16.0,0.16893996843217857,0.7415695156939309,0.3047388405464959,0.2511186319345113,0.1411160331489117,0.6365032122361951
RGI60-13.30928,17.0,0.18854789234635114,0.7145162792705975,0.6910043947332698,0.0021288010244097776,0.05092649213061293,0.6765144272647571
RGI60-13.30931,13.0,0.01716167223091466,0.663982098930864,0.047564108971296176,0.877372995248748,0.10866559861083441,0.657944075951989
RGI60-13.30933,18.0,0.04997802697055304,0.8114069904295648,0.1991913086654373,0.42811802918607333,0.06146917098506038,0.7861398951165204
RGI60-13.30937,10.0,0.0008814659157814094,0.8622826072959628,0.004276242714559039,0.9906458901147616,0.07287762519442531,0.8619891392441016
RGI60-13.30938,17.0,0.3298267565582395,0.7416325968151276,0.7657657140032493,0.0003391076966879695,0.07152141687061761,0.6396697691260977
RGI60-13.30940,15.0,0.3546114238625448,0.7026059823116741,0.6970568352914382,0.00387531707882416,0.1011676422289299,0.6569777078066596
RGI60-13.30941,16.0,0.47317513932744815,0.8535439211592477,0.752558944532544,0.0007685064815201006,0.11065972217070282,0.6630933614009752
RGI60-13.30942,15.0,-0.056368900510517995,0.7197619812117577,-0.18394525644423726,0.511664559364268,0.08354197779547455,0.7856433228273924
RGI60-13.30943,11.0,-0.00039777825118765206,0.8877736083582138,-0.003530338202123161,0.9917807527373235,0.03755785325121613,0.8878282159617594
RGI60-13.30945,16.0,0.3380088406922716,0.8188213677090628,0.5516031914325541,0.02675668103526428,0.1366025668100882,0.6835774915980573
RGI60-13.30947,17.0,0.15620017756314394,0.6222393049967826,0.24678880108557177,0.33962134472993577,0.15836721382369115,0.6021366996227541
RGI60-13.30948,16.0,0.21907630014978927,0.7508496364424049,0.5770823374535667,0.019256698892170878,0.08286071820182822,0.704027588426847
RGI60-13.30951,17.0,0.45800916430117505,0.7589373740808149,0.7094746133708054,0.00142397727811853,0.11746677622645087,0.5943186450175518
RGI60-13.30954,12.0,0.10417014709347465,0.7046611553633286,0.15996519250103583,0.6194613189516456,0.2032773095402579,0.701162806754028
RGI60-13.30957,16.0,0.0195327935649192,0.604353912140446,0.031110203218396824,0.9089420284950966,0.16772091682109533,0.5937970832021018
RGI60-13.30965,9.0,0.004992378652849506,0.8929286714482261,0.03843819238010381,0.9217907068743681,0.049054004920329866,0.8898882374140322
RGI60-13.30971,17.0,-0.03841048397929355,0.5534743896157958,-0.07599727749055696,0.7718954298673788,0.13012128007571466,0.5626654100427589
RGI60-13.30973,17.0,0.37740976972046136,0.6662794145463483,0.6316269648557317,0.0065340349152289,0.11960826746952631,0.5403594723032378
RGI60-13.30974,17.0,0.06814898772407357,0.6778681438050721,0.16055297020317294,0.5381791674445555,0.10817441804927751,0.6499077216333289
RGI60-13.30981,17.0,0.15268253142983357,0.7069335953750289,0.2614822709892463,0.31068840080944876,0.14551994184663433,0.6731256098177872
RGI60-13.30993,17.0,0.25139784360039164,0.7927627936136294,0.46715780234354404,0.058670437860984415,0.12285420646646701,0.6736459009595408
RGI60-13.30995,15.0,-0.04351921330430435,0.5974134272065164,-0.08332683748240718,0.7678111592063602,0.14434823235288294,0.6356955633958992
RGI60-13.30998,17.0,0.08976557235877,0.69088330867543,0.1456851993070287,0.5769037502042269,0.15739479233464557,0.6637558349561726
RGI60-13.31000,11.0,-0.039324602753765585,0.7443856783146073,-0.11617903007646264,0.7337274082827872,0.11206356219149483,0.783437720419165
RGI60-13.31010,17.0,0.033928143968308525,0.5837363383545952,0.05175104948838435,0.8436291880781537,0.16904914308095892,0.5692047369775031
RGI60-13.31011,10.0,0.19448049078344462,0.8536947798911999,0.30878312979961087,0.3853395368036092,0.2117963601447744,0.7040309828085102
RGI60-13.31013,10.0,0.28962317409964805,0.5857979981143802,0.49977936753919056,0.1413169821119937,0.17746163565644893,0.5782840781703922
RGI60-13.31015,13.0,0.20201820104284318,0.667259882815795,0.260627421434994,0.38977362985991315,0.22563116941198055,0.49284934907384226
RGI60-13.31021,11.0,0.05573598950056702,0.8053450303951899,0.16483416167078974,0.6281510066430722,0.11116949877897375,0.7382571607468275
RGI60-13.31024,13.0,0.17979609881570432,0.6998156662675582,0.28945909436401973,0.3374312597745307,0.17926481201979835,0.47538118935369983
RGI60-13.31028,13.0,-0.18404465090844954,0.665729702433248,-0.30120457084187385,0.31728067564360823,0.1756762760624546,0.6954563063590663
RGI60-13.31034,16.0,0.16365964235650407,0.7523762666388956,0.22930834407409736,0.3929397947263563,0.18566432587446638,0.6950982617504667
RGI60-13.31045,5.0,0.3144083357822008,0.9071203560042305,0.36811852549227736,0.5421090237938201,0.45848530855102726,0.7874548204874602
RGI60-13.31046,9.0,0.11707325333344201,0.7804465453815423,0.2797956474446027,0.46589264323364343,0.1518329038375232,0.821519461245571
RGI60-13.31049,12.0,0.11050626291585533,0.7286008691108672,0.1403244066920485,0.6635777167392463,0.24656713336108865,0.722060996701789
RGI60-13.31051,15.0,0.14164055696193042,0.7358176660583845,0.26838740748118955,0.333450807140497,0.14100040538332767,0.7284890397377441
RGI60-13.31058,12.0,0.2690440454636708,0.8010639831961766,0.5114067489316,0.08924075819758193,0.14296223860265075,0.7253907641454492
RGI60-13.31059,15.0,0.2349838830952136,0.7965006746577269,0.5996347013434166,0.01813880843729506,0.08697977196974334,0.7199096379728103
RGI60-13.31060,15.0,0.26990575536202727,0.8361391187481466,0.5520938906521446,0.03284799625534023,0.11305245966757278,0.7538851306569971
RGI60-13.31062,9.0,0.19541780893708685,0.8629353044151409,0.3117183408519629,0.4141709292038661,0.22514181224168767,0.8186409610774457
RGI60-13.31063,7.0,0.5578421392204483,0.9453027868494269,0.758306835728924,0.04818761371916148,0.21446718949506202,0.6568535620791467
RGI60-13.31066,16.0,0.29565304791189456,0.7109542497962212,0.6906392454584223,0.003056830259321981,0.08274183944676486,0.7078311099077996
RGI60-13.31067,14.0,0.1666528824216362,0.6640378910780773,0.563376097538141,0.03591202922657729,0.07055199142054795,0.6394868236546649
RGI60-13.31068,11.0,0.007293202572978716,0.7533099137290482,0.038941771751855564,0.9094956208277936,0.062380919137162226,0.755082403244295
RGI60-13.31071,14.0,0.0750294675805689,0.7282104167559803,0.27562262834769347,0.34019114368141334,0.07553877135128463,0.737928500089392
RGI60-13.31074,6.0,0.6470419833085074,0.7087623717045316,0.82923152410048,0.04125284429283142,0.21805439825130257,0.6809239734076652
RGI60-13.31079,13.0,0.13062484876412783,0.730441356890241,0.6645579957248232,0.01321757583842387,0.04428480719287955,0.6957481037335126
RGI60-13.31080,16.0,0.419666143855042,0.8194581271844781,0.4859158512400852,0.05635458561503974,0.20174048672584646,0.6702096611283528
RGI60-13.31081,15.0,0.1450580440912977,0.6213950623751276,0.20045948764918545,0.4737785722966762,0.19662444798606094,0.6071268355283349
RGI60-13.31086,5.0,3.2931314365407225e-32,0.9286730525686531,4.0577896917784704e-17,1.0,4.685531941726377e-16,0.9286730525686531
RGI60-13.31088,14.0,-0.14636862427003242,0.6574592746718098,-0.22815690432504707,0.43273177204241686,0.18030808092711603,0.7139696728045675
RGI60-13.31091,14.0,0.28582583336778417,0.7206781485632268,0.47886361624169854,0.08321152761996183,0.151265112319599,0.6780986632100884
RGI60-13.31093,16.0,-0.013609061032160943,0.6773402109301913,-0.020506766553339554,0.9399120518328494,0.177327307887674,0.6795116633346466
RGI60-13.31095,11.0,0.05531467793323252,0.7583410111679056,0.34376746969631594,0.3006126541341564,0.05036690852460501,0.7519396911239945
RGI60-13.31101,12.0,0.28998870916650865,0.7234095632697904,0.40111248226973706,0.19625716094305676,0.20942283938253464,0.6844473388703401
RGI60-13.31103,12.0,0.05694421750880189,0.2979355504847044,0.060667227226134955,0.8514319816259257,0.29627485613048377,0.2872269277362702
RGI60-13.31110,13.0,0.17880654094136328,0.6459141429478785,0.2741823585034423,0.36466231445933106,0.1890937197250635,0.6860071627709007
RGI60-13.31114,18.0,0.42718652078191893,0.7763473773035684,0.7757392460910763,0.00015474253789490093,0.08687764124554885,0.7102800402015066
RGI60-13.31115,16.0,0.02760985192091774,0.6150659024485673,0.05820465326676677,0.8304587094624166,0.1265626200304053,0.6077408112473379
RGI60-13.31116,16.0,0.526140137382422,0.7675086451412457,0.7255227668997114,0.0014672826606700366,0.13338281577730451,0.6376671240792485
RGI60-13.31120,17.0,0.16701425361224026,0.7223246058546515,0.3148495257356017,0.21836682069366578,0.12999776101704655,0.6849816026545087
RGI60-13.31135,13.0,0.1808047359127197,0.8552756770469083,0.3173191482708969,0.29076418129763987,0.1629189275823161,0.7681526255670624
RGI60-13.31142,16.0,0.5266605574488733,0.43730015800328165,0.6634490010904626,0.005079854221630831,0.15874111239801403,0.5527228145896724
RGI60-13.31145,14.0,0.0419078986836893,0.4675313151010791,0.08270584322945065,0.7786442598960793,0.14577351375304257,0.43176931155244136
RGI60-13.31147,15.0,0.4264261925091897,0.4121391222398596,0.5513322970454445,0.03313994930104405,0.17896725769901384,0.3220087028230559
RGI60-13.31149,16.0,0.3588932726520802,0.6578994133843269,0.6905251791659892,0.0030636835977093605,0.1004720497648831,0.5925305004869099
RGI60-13.31151,18.0,0.20934327580119466,0.7193614666446912,0.676076440977718,0.0020686233350574856,0.05703893401150563,0.6548231084447872
RGI60-13.31154,17.0,0.38136674875929594,0.721985072175949,0.7648369432964842,0.00034829758076042566,0.08294021926146405,0.6185468656293027
RGI60-13.31158,15.0,0.25384356133814445,0.78924370065778,0.4543927461862192,0.08883458351019283,0.1380206295190766,0.6670255991675019
RGI60-13.31160,12.0,0.45992667709232254,0.7065057696136937,0.729066133687221,0.007140085772399759,0.1365397568766485,0.5937229627486232
RGI60-13.31162,15.0,0.4004265811213681,0.8527287629129562,0.5582377870094191,0.030562890600092533,0.16506049409088605,0.7230381891043619
RGI60-13.31165,15.0,0.15629182179096043,0.7463873494004216,0.21293685624976735,0.4460852002547173,0.19890130094029265,0.7236539249442526
RGI60-13.31166,13.0,0.6397957658836225,0.8272670359219614,0.914247238829335,1.2240905527985921e-05,0.08548785747393638,0.6437503062722315
RGI60-13.31167,15.0,0.11579315214671215,0.7139033888310914,0.2447774256407757,0.3792598535371827,0.1272105618566768,0.6839626309289035
RGI60-13.31169,13.0,0.16665182752816757,0.6467304370768473,0.2076012939931007,0.4961435163941118,0.23676491423055399,0.6401300263656269
RGI60-13.31172,9.0,0.39585347159888834,0.8808412625256508,0.8340183640812424,0.005194004809000726,0.09897868621591445,0.7911808461007099
RGI60-13.31175,8.0,0.30983390491123985,0.7326360989491902,0.49937414151777476,0.20769188586771276,0.21945168142512836,0.5618683853862579
RGI60-13.31176,14.0,0.7022630705245649,0.7876020292339456,0.7836556555596802,0.0009120876288309912,0.1606986456966785,0.6615230073184669
RGI60-13.31179,13.0,0.3257438503341046,0.8968122627773571,0.33665363708226365,0.26069596905533626,0.27471108897481683,0.6911524046424504
RGI60-13.31184,14.0,0.6405678622834591,0.8433966450452596,0.8217152282268065,0.0003120379004432326,0.12824798685132982,0.6218252665451169
RGI60-13.31191,10.0,0.38338454496350516,0.49339938826969043,0.4742755783956984,0.16608063087422056,0.25160962901056044,0.6347269772230227
RGI60-13.31193,15.0,0.28188667388281685,0.7628300382644029,0.7672141604308772,0.0008429520581924911,0.06535956148420524,0.7080122437404484
RGI60-13.31201,14.0,0.13547858926086323,0.7819936391348767,0.6124728292687569,0.019889831255624064,0.05047664683713044,0.7567171660312749
RGI60-13.31203,10.0,0.10425114133244982,0.8016503628342686,0.2059882777535436,0.5680382615563361,0.17509684410407964,0.7526249161287268
RGI60-13.31205,10.0,0.11815300016407883,0.5620973045793153,0.1187762538815516,0.7438115526165607,0.34920853692877774,0.5434755346934516
RGI60-13.31208,10.0,0.1014144609865925,0.8105351192015474,0.1885417730236826,0.6019160554777097,0.18676161268544927,0.7671783208766983
RGI60-13.31210,16.0,0.32226045253047914,0.6404813980104334,0.7220115990071881,0.0015873117420169467,0.08253348699578848,0.6127463297366593
RGI60-13.31220,6.0,0.520376359251144,0.7629962034043771,0.6302213365801449,0.1798233141636317,0.3205447519250963,0.6508059966098639
RGI60-13.31227,16.0,0.1610308072593876,0.7076536934053523,0.5762049081919034,0.01948426435687181,0.06104530922316272,0.6912232668137048
RGI60-13.31228,8.0,-0.1046394934813899,0.836170131567554,-0.2465010401821778,0.5561918637875019,0.16795343808654112,0.8267848872242927
RGI60-13.31229,12.0,0.08242009745589773,0.8106434626012796,0.1740736092270012,0.5884581437362172,0.14744108712161327,0.7663024367442052
RGI60-13.31233,11.0,-0.14003566644676407,0.7506481574781547,-0.4298421304633223,0.18700336522117697,0.09805054997379317,0.812457291578902
RGI60-13.31240,14.0,0.3363269095917951,0.8202236442997416,0.5616103307437463,0.03662561061164428,0.14303831915045867,0.7039337118667487
RGI60-13.31243,15.0,0.06716123254158106,0.9086041224373231,0.1101078192083369,0.6960624896104131,0.16814350519625898,0.7876418846557187
RGI60-13.31246,13.0,0.18653270624569487,0.8883603417508765,0.42252513951377624,0.15033692718792666,0.12064313415241022,0.7606219140413756
RGI60-13.31251,13.0,0.24151677693276685,0.8782643142683659,0.3619425704110784,0.2242699482374707,0.1875515155494928,0.7394930315463427
RGI60-13.31252,15.0,0.20244965186592306,0.6953672109741258,0.2958116901528809,0.28440632646959785,0.18131986108486833,0.6591854539508919
RGI60-13.31255,15.0,0.2700840781415096,0.7426285243938275,0.7002624829927219,0.003647852249450016,0.07636511072598298,0.7143705621709281
RGI60-13.31256,16.0,0.10193160010990526,0.7542355008212911,0.17125574855763603,0.5259712352498667,0.15672410474880896,0.7395027348091536
RGI60-13.31258,11.0,0.13758320401644766,0.7326052689305295,0.3537684816298685,0.28582439546555144,0.12125266534893031,0.6872076519652047
RGI60-13.31276,16.0,0.2625046567491076,0.7339554071562123,0.4804351779911014,0.059615357820521894,0.12807157850100243,0.6242986346693495
RGI60-13.31277,15.0,0.11631428182463767,0.7283063829069265,0.20650068059820226,0.460267753100443,0.15285404812480122,0.7040341279987926
