glacier_type,temperature_category,precipitation_category,area_category,slope_category,aspect_category,AAR_n,AAR_mean,AAR_std,AAR_1σ,THAR_n,THAR_mean,THAR_std,THAR_1σ,AABR_n,AABR_mean,AABR_std,AABR_1σ
0,0,0,0,0,0,444,0.556287038265184,0.07124830499612979,0.0009198475010155987,473,0.4968900597222447,0.13321735312144864,0.0008018189041045749,424,1.3143818543643055,0.36267394007670223,0.005368667021560729
0,0,0,0,0,1,745,0.5503399112680796,0.06966405143638515,0.0006803095385120598,798,0.5059186606019598,0.12679517252765188,0.0005612270859371916,725,1.286522454736619,0.3552016262160696,0.003865359478255097
0,0,0,0,0,2,13,0.5942185387394926,0.06425288764681757,0.010488329867818138,13,0.4236518633297519,0.0862922843616909,0.008503636112017345,11,1.4881943225076635,0.30857517757886677,0.06659291318699748
0,0,0,0,0,3,16,0.5447109852719986,0.09516667087724728,0.007252851354800924,18,0.44654872992996303,0.1430543659132053,0.0059222784376280445,14,1.4164663592746483,0.3313280244444359,0.05472681607637618
0,0,0,0,1,0,311,0.5482703846709003,0.06176752774636165,0.0004297964517556967,316,0.5405292206408225,0.11743598193008226,0.0004195014481261672,309,1.2955621771007422,0.32026699364341904,0.00288703726891695
0,0,0,0,1,1,881,0.5456621490012287,0.05947968866446521,0.0003606653436945096,894,0.5444057398405716,0.10789040612286376,0.00039219348516612103,877,1.2752248499179186,0.3054365303929921,0.002250620859341288
0,0,0,0,2,0,647,0.5680350442334756,0.0615289781899534,0.0005949683308989678,662,0.5576030698713735,0.10950318396275244,0.0005921854625244103,630,1.3759840569891801,0.33189870943892424,0.003926363954792368
0,0,0,0,2,1,2220,0.5611193164292712,0.05207426463378289,0.0002689045481871995,2237,0.5563918817260248,0.09509007382328045,0.00028942838048846305,2196,1.3407571595686536,0.2815519807693325,0.0017481785779531445
0,0,0,1,0,0,822,0.5481584920860136,0.060849305998959234,0.0006215156688268926,815,0.521787954546866,0.12844540475241498,0.0005296839224023966,796,1.3045077740945297,0.3131898364247434,0.003181065796303954
0,0,0,1,0,1,1369,0.5451852905595139,0.05929041827642505,0.0004593572445245552,1371,0.5237153766472565,0.12175453300800555,0.00041898980967619445,1335,1.30872814028007,0.31472424033151913,0.0026951944000816034
0,0,0,1,0,2,24,0.5647618416614183,0.057525667569231734,0.009524784881258444,25,0.39425649422707293,0.08799301588177248,0.007364814727836969,21,1.5336983323305202,0.38288733817830917,0.06134317066270365
0,0,0,1,0,3,15,0.5950791619019018,0.05699080887540351,0.006653391190744055,17,0.44133412161815083,0.11577187124944006,0.004772366129752827,11,1.6480084336803265,0.39238006110186846,0.04842405903240105
0,0,0,1,1,0,556,0.5674024588725971,0.05776948682747876,0.0009832291909155947,568,0.5283607347153937,0.10626131416678371,0.0009612950500805288,535,1.4300387751083872,0.31703860646955256,0.00631056675759298
0,0,0,1,1,1,1298,0.5523255078675924,0.055198868082742256,0.0004959874415836523,1322,0.5084681309584131,0.10961378422959932,0.000501399598268418,1261,1.3574436861149657,0.30175420074676135,0.0029518807621190745
0,0,0,1,1,3,1,0.5767912387628947,,0.0573366516069751,1,0.4871181816560203,,0.027753673912114585,1,1.5671950099511458,,0.32356054011189883
0,0,0,1,2,0,500,0.5925404469662714,0.05506252820842575,0.0013396470642089348,550,0.5282766607090058,0.10580510886220851,0.0011736966000319043,462,1.529146262557833,0.3124191550350069,0.00887166548842244
0,0,0,1,2,1,1796,0.5787706590866681,0.0508253494093531,0.0005826352562939371,1858,0.511475290428488,0.09116793629739918,0.0005486322124127418,1720,1.4632571596702209,0.2858269561720187,0.003829209421573123
0,0,0,2,0,0,1017,0.5789349047199657,0.058941297155075914,0.0007720584955907158,1070,0.5296737040541393,0.1122119516210191,0.0006537632367813105,828,1.5162069125854976,0.32552125382569674,0.005559694508299674
0,0,0,2,0,1,2196,0.573551826656426,0.06107727057043898,0.0005329029208989658,2314,0.5234603388545896,0.1097641701174666,0.00043209181975039176,1796,1.5167293397200832,0.3373973581212161,0.0036446456934525772
0,0,0,2,0,2,8,0.533206734869657,0.09846696544805066,0.014845914082729231,9,0.3938857760708646,0.13987165414535652,0.009497701744969323,5,1.2112565746700006,0.43735813276129115,0.11362207314553381
0,0,0,2,0,3,7,0.5473930242443099,0.10801068008029675,0.016467156999562475,7,0.4602879630339995,0.10152043056588446,0.01176786987352579,4,1.4650450310189933,0.4341863222060734,0.123485400691331
0,0,0,2,1,0,338,0.5927400475707824,0.05690475121652735,0.0016756172965471964,397,0.49533972869329357,0.10524120784179568,0.0014933358332435197,285,1.5926184653388231,0.319177724676615,0.012376069783201857
0,0,0,2,1,1,1295,0.5829222956398045,0.05758518883927431,0.0008355318462366464,1471,0.47993081963635964,0.09288793245073737,0.0006963337754920569,1087,1.5532259050113222,0.3173973099615608,0.006011365908553676
0,0,0,2,2,0,175,0.6222204312072138,0.04688803197391522,0.002848525544386254,219,0.4765087283556958,0.09389976361599693,0.002452265633792074,144,1.7241302945401875,0.2679558225033345,0.022610893257662266
0,0,0,2,2,1,707,0.6042833995786707,0.0516956541592806,0.0013828698935898888,836,0.4610008888542445,0.08178572922164405,0.0011417927793843517,603,1.6216137421632035,0.2976812634808006,0.010283554304584917
0,0,1,0,0,0,43,0.5359861961884137,0.07077538930762976,0.0,42,0.48735773930374054,0.11270604331911971,0.0,44,1.2276140888815286,0.3792628648128327,0.0
0,0,1,0,0,1,35,0.5435477481429756,0.07001632409274144,0.0020554216614301203,38,0.4934222339155311,0.12062419158581777,0.0011411572317588132,35,1.2913492224091654,0.3701165646111355,0.0074889532313156615
0,0,1,0,0,3,1,0.6373207975593677,,0.07798306669795685,2,0.4434830936011396,0.13885254063151803,0.04166666666666624,1,1.897503958335392,,0.5749890671242337
0,0,1,0,1,0,75,0.530388531182988,0.05573055744195873,0.0012418151788945665,74,0.5132092985844842,0.12099006374264686,0.0012176807537137538,74,1.1851141374753291,0.2642841442693498,0.008877107993144888
0,0,1,0,1,1,64,0.5389406487653604,0.06301201394797706,0.0,64,0.5279999722097779,0.13293965590930906,0.0,63,1.2254455105887643,0.2880322089347843,0.0
0,0,1,0,2,0,366,0.5585262579174235,0.060066067487713086,0.0008019499423856711,379,0.5454178347798666,0.11929250968329373,0.0008806495095797926,360,1.3286811215759753,0.31846019169770573,0.004958539963803161
0,0,1,0,2,1,443,0.5518629510279702,0.058028643720814656,0.0004103121438307592,447,0.5504029454514269,0.11203595620510519,0.0005011921762949334,437,1.2963449102132063,0.3048129257367065,0.002584854219906603
0,0,1,1,0,0,74,0.5175523303275543,0.04798732797631382,0.001667949202738666,75,0.4920764267529761,0.10729060296850433,0.0016580983391690847,75,1.1476871922745848,0.2592217029101109,0.006773719488388331
0,0,1,1,0,1,62,0.521477751498852,0.0518556688092158,0.0014075593364321773,61,0.48227783808017416,0.10549158904195478,0.0011419152052032455,62,1.16705309182625,0.26632544706521555,0.006833551978449008
0,0,1,1,0,3,2,0.4857234724138949,0.08369944020383491,0.0,2,0.3451660761738333,0.1241877601152213,0.0,2,1.8000265503180168,0.31875636364720683,0.0
0,0,1,1,1,0,79,0.5433499503481711,0.049420179377943484,0.0006154454630586237,79,0.5040831816387203,0.09464325952570418,0.0005385157314077297,78,1.2657745791243595,0.24982287333376466,0.004018675534479498
0,0,1,1,1,1,86,0.5300617403678761,0.04856782953710902,0.000827375062769753,84,0.47795772521995644,0.10077209774616766,0.0006010147313864035,85,1.2094173449684749,0.24922172042225424,0.004345757308283277
0,0,1,1,2,0,244,0.5746385562791299,0.056991461892039914,0.0015152609686100897,268,0.48034308793488795,0.10813350588951344,0.001495381205992585,234,1.4297538994325851,0.31176204515918354,0.009728477946681458
0,0,1,1,2,1,271,0.5703538427441719,0.054713040244338186,0.0011802780653845243,277,0.4916956942858124,0.09996260351448831,0.0011630231802549097,256,1.4051406853772415,0.2807781661721806,0.007539476029989882
0,0,1,2,0,0,39,0.5661733967678082,0.04966911126336628,0.003236529608714541,39,0.49926332699013504,0.09243575872242421,0.0023747403746388293,39,1.442157674914094,0.3651018862079079,0.019804837530417556
0,0,1,2,0,1,37,0.5683803143779724,0.05452325438040893,0.0029167099466002556,37,0.5248921857463068,0.11343673051699439,0.0019185568194961503,34,1.502118423290048,0.34048960118939203,0.020783391447172315
0,0,1,2,0,3,4,0.6253534760922167,0.08343778008399351,0.0,4,0.46929995799738894,0.1755567080268458,0.0,1,1.6256805258951468,,0.0
0,0,1,2,1,0,60,0.5673785309622965,0.05911621805347218,0.0030148167669086746,63,0.4445194353289924,0.08474649135571302,0.0023512505819498894,57,1.399017321256118,0.3379414080019969,0.020263403641336934
0,0,1,2,1,1,59,0.5744964233543864,0.052084069409184065,0.002226036303780177,62,0.4603191338839417,0.09513130842153501,0.002321297070337453,54,1.432250023262333,0.2695798290304696,0.015651425956999733
0,0,1,2,2,0,59,0.5866422762035266,0.05944384154607397,0.0042744141944695115,83,0.44520828055366823,0.09458948589032388,0.00372493553103889,53,1.516589905250843,0.3283556645046899,0.02911094735698537
0,0,1,2,2,1,110,0.5843948252827891,0.05357387460249908,0.0026115716238217985,130,0.444081231661853,0.09221736570591749,0.0023493955410233197,100,1.5327554730952044,0.32252729822713405,0.017523905779752852
0,0,2,0,0,0,1,0.5550708246201524,,0.0,1,0.6329460261576589,,0.0,1,1.3072878988997756,,0.0
0,0,2,0,0,1,1,0.5874078097086267,,0.0,1,0.5165482697534027,,0.0,1,1.4607709084093303,,0.0
0,0,2,0,1,0,2,0.47953455607721257,0.059487431872264865,0.0,2,0.5226875956728325,0.04991329562067603,0.0,2,0.9629050332718148,0.225813051107244,0.0
0,0,2,0,1,1,2,0.5792186266215138,0.09771152911872855,0.0,2,0.6487083894740511,0.1330050231523037,0.0,2,1.476601063462618,0.554979191235679,0.0
0,0,2,0,2,0,15,0.5603889454784992,0.05351036027265152,0.0031448940245694113,15,0.5830760747900706,0.10544076027121936,0.003612298783402179,15,1.3716989835471527,0.3115334983637701,0.026267941582201894
0,0,2,0,2,1,7,0.5597280912255046,0.054245917542633255,0.0,7,0.5988809156374834,0.07519999873787934,0.0,7,1.3529291166379818,0.2953128952529175,0.0
0,0,2,1,0,0,1,0.6722532758785457,,0.0,1,0.5199897544752058,,0.0,1,2.176778830183852,,0.0
0,0,2,1,1,0,1,0.5516399248939274,,0.0,1,0.4324487318883546,,0.0,1,1.335256007994276,,0.0
0,0,2,1,1,1,1,0.4837437067002929,,0.0,1,0.507140831231078,,0.0,1,0.9607895875671636,,0.0
0,0,2,1,2,0,12,0.5837517054052375,0.03156391587139806,0.0033211688930242975,15,0.5645512415334353,0.12544766169961125,0.003562534635631077,11,1.4728092052129187,0.08498629955804292,0.02119204800628953
0,0,2,1,2,1,3,0.5664744766785307,0.03470551399974566,0.0,5,0.4957635719604978,0.08461500290608596,0.014853051714656406,3,1.4485706456421188,0.24280838411818662,0.0
0,0,2,2,0,1,1,0.5726163174454397,,0.0,1,0.475873227689719,,0.0,1,1.413770292983956,,0.0
0,0,2,2,1,1,1,0.4519668944258336,,0.0,1,0.4149322930941544,,0.0,1,0.8683585268129458,,0.0
0,0,2,2,2,0,4,0.5849745075579236,0.014898598079750677,0.01352035555227954,11,0.3947227514689814,0.07104979462984459,0.011375301400303146,4,1.5619728083555149,0.1288880569197729,0.0689536013284569
0,1,0,0,0,0,502,0.5496791474362397,0.06559268085788546,0.0007434907527260708,515,0.5194648184366114,0.13095112527369904,0.0006167988971162441,495,1.2755428709817795,0.3327370834930994,0.00398932256527656
0,1,0,0,0,1,957,0.54321946884604,0.0654141681163086,0.000382173354331398,996,0.5195357367625676,0.12028020162658278,0.0003466224293867539,940,1.2366612884693733,0.32368746329922865,0.002067577555353637
0,1,0,0,0,2,68,0.5270679964460688,0.07489561966506976,0.0014012805865389643,70,0.4676696715718974,0.11595892372840677,0.0013492710905825631,64,1.1525242819277863,0.32805813738738815,0.00884945825509513
0,1,0,0,0,3,50,0.5624981903736239,0.07826889291819883,0.0036063957465972403,61,0.4543259106064258,0.13874560613620127,0.003137810987337216,35,1.3780348983085287,0.4534315350607827,0.028172733795367097
0,1,0,0,1,0,547,0.5514031023495584,0.05964214723428651,0.00034654133289258314,556,0.5552417892480025,0.11916395891542206,0.00037629993374714153,545,1.2866340216266092,0.31359715446267405,0.00207163919308351
0,1,0,0,1,1,2292,0.5361883602119686,0.0565384783333087,7.083245096198272e-05,2288,0.5536241216266427,0.10082725732343462,7.283361514642577e-05,2285,1.2028448735021053,0.2792848484174565,0.00037308274784124954
0,1,0,0,1,2,8,0.5376289200691905,0.05745479366178706,0.0,8,0.5291076323279218,0.12823060657083057,0.0,8,1.201924671853876,0.2547225516073902,0.0
0,1,0,0,1,3,3,0.5298413006938839,0.07249499630229435,0.0,3,0.450635132573354,0.09331675724419332,0.0,3,1.1823490124072513,0.365187282030649,0.0
0,1,0,0,2,0,636,0.5579152587500216,0.05631798498767272,0.00037833277231886847,644,0.5605481182386443,0.10397262310734412,0.00046080858025722204,629,1.3172924876581231,0.2953068987651859,0.0025331214302260017
0,1,0,0,2,1,5217,0.5461657059220139,0.050048711960747984,8.086265112808458e-05,5211,0.5663747506459645,0.08823493564645751,8.665243611037182e-05,5204,1.2555981703285735,0.252816796835824,0.0004972463099473142
0,1,0,0,2,2,4,0.5404920706195602,0.07807639187771369,0.0,4,0.49290339384360704,0.0463928032302731,0.0,4,1.2406288338928735,0.360909357108801,0.0
0,1,0,0,2,3,1,0.5842297431408563,,0.0,1,0.5151336044787409,,0.0,1,1.42665929220191,,0.0
0,1,0,1,0,0,636,0.5424556520599432,0.054116089317864324,0.00039110277797266984,643,0.5293653723593398,0.12061737605818959,0.00034402885960953917,632,1.2637265321357678,0.2723824541235117,0.0019230648019974218
0,1,0,1,0,1,1316,0.5270563237658279,0.050115558886044305,0.00029586446931228945,1325,0.5089952048408679,0.10662848592346146,0.00023492450909757873,1317,1.1779310527644316,0.26188719625598866,0.0013765630772350436
0,1,0,1,0,2,22,0.5583447793368491,0.06333158008418192,0.0049068376727425264,22,0.48336402491893976,0.1336622999758802,0.003613064576845734,21,1.3285735601798987,0.34740188657142473,0.03739917031009592
0,1,0,1,0,3,16,0.5695458028723833,0.07215273422849729,0.007256555412120454,15,0.43331311622531754,0.12153174977797208,0.00747384296468243,11,1.4088202040065405,0.3730950579043068,0.07307890635263221
0,1,0,1,1,0,609,0.5529995537762112,0.054000986437305304,0.000629171062405202,618,0.5280608739128319,0.10731363775004549,0.0005818092141391969,602,1.3121748713196313,0.2872210514466164,0.003592448502142541
0,1,0,1,1,1,3298,0.5284491486291601,0.04640903311635728,0.0001798669028384591,3312,0.49554272460905074,0.09026735034577742,0.00015317878002700568,3297,1.1829791563867957,0.23254144722989706,0.0009548765909915952
0,1,0,1,1,2,2,0.5430019428196768,0.035468458299467015,0.0,2,0.4837242755217782,0.09970747398357888,0.0,2,1.2110812465793268,0.17995316777100895,0.0
0,1,0,1,2,0,548,0.580612251900569,0.05527013366425538,0.0009213566644346323,570,0.5317440357299478,0.09832476289489656,0.0008737440944843005,528,1.4548029668546223,0.31538653024648333,0.00625446471165598
0,1,0,1,2,1,3924,0.5524541434568525,0.04860024902948353,0.00025061202348134674,3955,0.5124690899552594,0.0862212533077938,0.00023512202200273247,3883,1.3094751427685594,0.25782960100690167,0.0015290465803779849
0,1,0,1,2,2,1,0.528657796316276,,0.0,1,0.3820423479189644,,0.0,1,1.1499056065293616,,0.0
0,1,0,2,0,0,563,0.5607408236195229,0.05167125694580179,0.0007385862309777202,574,0.5182634708886554,0.1058165022575666,0.0005589060685383553,518,1.37776927705076,0.28997225573254104,0.00453778247765254
0,1,0,2,0,1,2120,0.550236824641408,0.05449691335750686,0.0004239988708654463,2165,0.48707309478968497,0.09754858756869283,0.00029656290849043696,2016,1.330220817592785,0.3107004476612848,0.0025813452511588165
0,1,0,2,0,2,6,0.5559061018425392,0.04977861099091841,0.007661366675786267,7,0.396934471282957,0.11734410414655685,0.006551151576370299,6,1.3148596433536957,0.27915843316625816,0.05664972202864319
0,1,0,2,0,3,7,0.5688286097750409,0.07970539153453943,0.012399774210635383,6,0.34703301264722947,0.09494644493528524,0.01098119580959433,4,1.5193417018333015,0.32693337599622596,0.09091482061862188
0,1,0,2,1,0,245,0.5851672422957227,0.054652945943931476,0.0017156146556527418,267,0.49328835314593733,0.09722248395800469,0.0015220264081051082,216,1.492624199119741,0.3040441517252966,0.01161194581817875
0,1,0,2,1,1,2024,0.5508389267520395,0.052955338986287806,0.0004923345400128676,2079,0.46420161778331004,0.07968205221750287,0.0003894319669955387,1961,1.321408779669595,0.2870839186012254,0.00303495965244204
0,1,0,2,1,2,2,0.5876419063013374,0.11310314371644938,0.027007369673660808,2,0.2538984945064391,0.02169815689659332,0.01847554451525685,2,1.5975392445439422,0.7500344582623063,0.1735448945515878
0,1,0,2,2,0,100,0.6125448978038925,0.05596179577732999,0.003189348383785811,138,0.4664097487614876,0.09410784419054533,0.0026835522278020967,76,1.6148582803779572,0.31275425820944625,0.024837629606463348
0,1,0,2,2,1,874,0.5751479329519095,0.052821582224366344,0.0008750780630066207,900,0.4684152594906469,0.07698001521769877,0.0007376802378741619,814,1.446117467504916,0.2995703213821075,0.005827337427232763
0,1,1,0,0,0,541,0.5292338063488318,0.06507065195238786,0.0007771409382162724,553,0.49971169303876967,0.12169608301761883,0.000583742225239479,531,1.1877411982204205,0.3158644282334912,0.0036851220003317935
0,1,1,0,0,1,706,0.5350559393058,0.06393085233790378,0.0002979076833726496,724,0.509424187671613,0.11736350267221547,0.00023207749717478346,698,1.1974746684485076,0.3181911169039003,0.001325089947117412
0,1,1,0,0,2,19,0.5904557154641094,0.08554435873916648,0.0012969796955655255,21,0.5087685323822783,0.1553492902602044,0.00036485866293672106,16,1.5125100228456736,0.4276820440930383,0.007716457064588775
0,1,1,0,0,3,23,0.5487188355036043,0.07886451968312197,0.004510018142700508,26,0.5018193463715408,0.14426339318701753,0.002041012781326181,21,1.3872154455145964,0.3671739439803657,0.019091233311527737
0,1,1,0,1,0,764,0.5273148264914809,0.056133037528206454,0.00028853212346740826,770,0.5263698115987682,0.10387787400438957,0.000292178885804442,766,1.1797141869429653,0.28045502482903617,0.0008845114381792198
0,1,1,0,1,1,1592,0.5223348433783249,0.054157926961245474,0.0001834837651947419,1600,0.5263661124167561,0.10324618244491998,0.00015875725210518385,1592,1.1455735334711739,0.2650348341027547,0.0007764796208117474
0,1,1,0,1,2,2,0.5319207054934671,0.08049220399189147,0.0,2,0.5095682152468604,0.05830956545767371,0.0,2,1.361227329771829,0.141753270362955,0.0
0,1,1,0,1,3,6,0.5499891408130941,0.01631003626402636,0.0,7,0.5145730504406129,0.14609839393441648,0.0,6,1.4704750435623088,0.1566880909192577,0.0
0,1,1,0,2,0,1140,0.5409622925004399,0.05893294887727998,0.00015911508854646984,1141,0.545803508238894,0.10018211043444562,0.0001560152439136262,1133,1.2480386458306065,0.29785951381882936,0.0010038453382571577
0,1,1,0,2,1,3140,0.5352405881241348,0.055476266282465214,4.238424672303516e-05,3151,0.5465086202770645,0.100441458825995,4.1158559083901795e-05,3128,1.220911569720543,0.2748235267854204,0.00027959752631956614
0,1,1,0,2,2,2,0.5324088835064904,0.0428491625563263,0.0,2,0.5253082249506756,0.040572766136828385,0.0,2,1.1722716113484637,0.2009038269386926,0.0
0,1,1,0,2,3,6,0.501483844704311,0.07809922761563175,0.0,7,0.5476235214553482,0.0927212135814046,0.0,7,1.2855845355641633,0.34953342312579405,0.0
0,1,1,1,0,0,859,0.5239217485911204,0.048047705445881154,0.00030021780023200347,864,0.4949384577548625,0.10163043482728575,0.00022838389092227023,859,1.1742467289788485,0.23958157773347952,0.0014379909351828037
0,1,1,1,0,1,1260,0.5218558426889355,0.04527743135637252,0.00023314539609578064,1261,0.49616898892592015,0.10004552192301523,0.0002055089555934461,1271,1.1564156869236193,0.23742146360139726,0.0010978521016427733
0,1,1,1,0,2,11,0.571044142041059,0.07173458849005203,0.004906336493480046,11,0.5481900706842906,0.1432462135586815,0.003287065901545826,9,1.5235299454373272,0.2818185796431319,0.038577711992218745
0,1,1,1,0,3,13,0.5080632848625993,0.04737272257375823,0.0,13,0.4410802830706215,0.16079237318952894,0.0,10,1.3213823046932365,0.2576917705847495,0.0
0,1,1,1,1,0,898,0.5330085814972141,0.04972223255003984,0.00018429853910429655,908,0.5033962768628215,0.09995593421297952,0.00018694124379669516,892,1.2244483926475735,0.25551845974659304,0.0011648004185303366
0,1,1,1,1,1,1977,0.5202172867891593,0.04551724542320896,0.00013499710222324507,1982,0.4879555066476753,0.08985077771829425,0.00010921699322609864,1976,1.1595892151040605,0.22716085702425148,0.0006003189338246031
0,1,1,1,1,2,4,0.5230715208835497,0.03446032388002581,0.0,5,0.45897725428109776,0.14112940940148608,0.005653595414858503,4,1.3748675837372488,0.44351231716377837,0.0
0,1,1,1,1,3,1,0.5051618824253422,,0.0,1,0.4143717553267247,,0.0,1,1.4395805804082438,,0.0
0,1,1,1,2,0,844,0.5579517965947137,0.05710099182629132,0.0004949195205535847,882,0.5145685571390866,0.09755938710860358,0.0004949939457003296,819,1.352563899498701,0.3087979210993859,0.003028575173706808
